User;Time;esta/no esta?
09120778;25118261;no esta
95272164;25350368;no esta
90085884;24808928;no esta
21851927;24806369;no esta
92570456;26342793;no esta
70788160;25213408;no esta
98633309;25176714;no esta
01028946;24390795;esta
37010669;26920926;no esta
08089376;24909622;no esta
93975705;23697463;esta
15996805;25440821;no esta
99975092;25937887;no esta
69458822;24875915;no esta
58463352;26878686;no esta
18579967;24959115;esta
01229789;25107168;no esta
09977072;25205301;esta
13505563;25793247;no esta
85524481;25917407;esta
97485956;26671326;no esta
83532013;25308554;no esta
54886202;25341407;no esta
66208396;25015435;no esta
92389254;24661302;no esta
38876244;23553250;esta
05878473;25015434;no esta
25979153;28705670;no esta
72843278;24504715;no esta
45042716;25066635;no esta
79885342;24946315;no esta
91212053;23112930;esta
38856311;24616929;no esta
27084987;23685516;esta
89536667;26286473;no esta
24857809;25404127;no esta
86496250;25350368;no esta
25076680;24485942;no esta
95830512;27185459;no esta
52412602;24903648;esta
36844217;25451914;no esta
42603861;24802528;esta
17961352;24852022;no esta
98635161;24798688;no esta
88336230;23582689;esta
13290636;27097566;no esta
77318213;25123808;no esta
25557754;25122955;esta
83704364;26309086;no esta
93401956;25403274;no esta
78074620;27203379;no esta
70222890;25119541;no esta
56294369;23227703;esta
27213532;25843594;no esta
00166438;26053513;no esta
49358062;25234741;no esta
50195213;25507381;esta
38521011;24548662;esta
38462262;26818099;no esta
23639671;24689036;esta
63854647;25423327;no esta
13021500;26082954;no esta
01748513;24880608;no esta
95368826;23057464;esta
23843659;27844658;no esta
40491527;25007328;esta
34387053;26381619;esta
55726675;24966368;no esta
73316521;25223648;no esta
13997670;23505463;esta
38871025;23435490;esta
43221173;23384290;esta
33336852;25020128;no esta
52422218;23493943;esta
34482383;25966900;no esta
33714531;24913461;no esta
76839947;25120395;no esta
33364512;24719755;no esta
05175845;25121247;no esta
92836366;25132341;no esta
66281805;23509303;esta
76708771;24703115;no esta
78284735;22845837;esta
15359170;23159437;esta
23534015;25342688;no esta
61520881;1705384;esta
95450211;24971914;no esta
70769425;24852449;no esta
77507610;23245623;esta
62212378;28164658;no esta
66866853;26443486;no esta
80769948;26088927;no esta
14998335;25907167;esta
97881513;25949407;esta
25251099;26583433;no esta
66519977;23502476;esta
04284446;24871648;no esta
84513512;24772662;no esta
60585871;25295328;no esta
38969157;28823429;no esta
53350101;28726577;no esta
41373731;28516656;no esta
71524566;25103754;no esta
48841362;22713571;esta
80639927;24858849;no esta
29379231;25963486;no esta
71022026;26334686;esta
72381840;23350157;esta
31266810;24878048;no esta
94089240;23326263;esta
83364349;27319432;no esta
41278872;31674840;no esta
04767991;25834634;no esta
58691112;11017372;esta
28984852;25865781;no esta
56011215;23036983;esta
87907939;25090528;no esta
26593138;23522956;esta
97582186;26713993;no esta
71799948;24721035;no esta
59724999;24625035;no esta
69515099;26508766;no esta
26398742;24215862;esta
69399995;24439862;esta
07836078;28705243;no esta
87728154;27071538;no esta
62029143;24898528;esta
73732929;25580341;no esta
14741898;28412123;no esta
98540571;24594315;esta
63953245;23674423;esta
18034705;25102474;no esta
97355053;25479221;esta
27524639;26437939;esta
22022785;23415437;esta
32687671;23094584;esta
40657631;25093088;no esta
07307745;24502582;no esta
03667835;23516983;esta
94468040;20730853;esta
83203602;28669830;no esta
02276061;25373835;no esta
09438023;24796128;no esta
40763021;24786315;no esta
79313976;25077301;no esta
20739278;28354097;no esta
82832701;23076237;esta
82099191;23653943;esta
75517581;23545996;esta
72334962;22671331;esta
82760812;27634311;no esta
97841830;29065776;no esta
81225937;29200176;no esta
14434736;27170098;no esta
08355186;25127648;esta
41188821;25015008;no esta
09663668;23039117;esta
22517322;30044548;no esta
27246163;25951540;no esta
43210516;23140664;esta
43116774;26053940;esta
66629261;25647327;no esta
13361065;29674202;no esta
36885197;25250101;esta
18096546;24889142;esta
68071683;22295011;esta
45991876;24991968;no esta
29563356;26392286;no esta
45205230;24641249;esta
38947323;2426877;esta
48483415;25480501;no esta
93924057;24466315;no esta
83087822;26135860;no esta
27503137;25311115;no esta
17936774;24641249;esta
35390513;25641354;no esta
25737316;26190899;no esta
34074268;25438261;no esta
05365099;25475381;esta
02626458;26495113;esta
00209441;23360396;esta
08036461;26333833;no esta
93370975;26835593;esta
18676947;27355272;no esta
33051225;27191858;no esta
89512957;25070048;no esta
92773532;24751328;no esta
79613860;8937375;esta
37536665;28187697;no esta
13040347;26820659;no esta
25184036;23882209;esta
27608328;26600073;esta
30273198;25778740;no esta
45093593;25035915;no esta
81500372;25984393;no esta
08907678;26833459;no esta
32030467;27745671;no esta
13781254;26911965;no esta
53788097;27213192;no esta
71098039;27122312;no esta
73218163;27414152;no esta
69296751;25842740;no esta
31618917;25896927;no esta
79164929;24671115;no esta
41354272;25014581;no esta
09365672;24556769;esta
40124012;27742258;no esta
49041113;27741832;esta
77050053;28476123;no esta
26149053;26891912;no esta
65063568;25219807;no esta
33057196;28722310;no esta
65728120;25449781;no esta
08405477;25099061;no esta
50489241;5730980;esta
75420681;25037621;no esta
99484437;24837941;no esta
50733942;24678795;esta
59788432;24977888;no esta
00941036;25438688;no esta
81785661;25436127;no esta
36783360;23424824;esta
64291722;25240287;no esta
24721786;22243385;esta
00633896;24508128;esta
77685345;25564554;esta
16959854;24891701;no esta
21974416;25533834;esta
78396536;24241889;esta
35111562;23995703;esta
32407149;24461195;esta
45411993;26670046;no esta
79286768;29602522;no esta
80630723;29264176;no esta
12754594;25415647;no esta
44382380;22553144;esta
58555322;23327117;esta
96645500;23140663;esta
50135925;27611272;no esta
49126327;2842450;esta
29163266;27510151;no esta
97003013;23407330;esta
18605084;25136608;no esta
68626629;22619278;esta
28089559;24823008;no esta
61734861;25614474;no esta
30250625;26823646;no esta
99953788;25509087;no esta
96540021;25020128;no esta
28925802;25423754;no esta
12761002;24671116;no esta
07749376;26518153;no esta
95274448;26748979;no esta
69799971;25635807;esta
90100161;27325405;no esta
11855551;25192928;no esta
54681860;24754315;no esta
16165661;25814154;no esta
66042484;25987807;no esta
23579950;23282316;esta
85917978;29585029;no esta
42310139;24568288;no esta
72370301;23115917;esta
82973824;25427594;no esta
16091098;28123698;no esta
21225811;23837836;esta
70392442;24948448;no esta
90928622;24232502;esta
82383342;26346207;no esta
58827885;5603833;esta
22504594;28923270;no esta
01730056;24610529;esta
01413809;27690631;no esta
94576953;26569780;no esta
42911450;26538633;no esta
63351164;26161460;no esta
33003772;23078797;esta
03379119;24753035;esta
41669478;24724022;no esta
19227491;27614684;no esta
04444431;26388020;no esta
45040240;25346954;esta
64403983;26873139;no esta
56017629;26207539;no esta
24422907;24599435;esta
98284493;26471219;no esta
22281998;27697458;no esta
09807505;27031432;no esta
53172356;26829619;no esta
89390707;29292762;no esta
38007485;27477298;no esta
99471405;34431956;no esta
41945704;31778519;no esta
48878522;31021614;no esta
13127137;32474839;no esta
96474819;36031954;no esta
80373375;35141075;no esta
05019550;18818962;esta
77722604;29250095;no esta
49559775;35340754;esta
20397423;30712708;no esta
44468601;28850310;no esta
26236401;30021081;esta
51478561;25282528;esta
83137814;31094574;no esta
17399841;26273247;no esta
12663338;26672606;esta
93817751;13336303;esta
05399769;27729884;no esta
74874719;28352390;no esta
12332991;28199644;no esta
35622120;25895221;no esta
18163608;30332547;no esta
07703355;26655966;no esta
20944074;27950045;no esta
79357023;32419372;no esta
40808312;32295212;no esta
60614774;37637925;no esta
80888774;26897885;no esta
83836163;23789196;esta
10364628;23220877;esta
61756964;26644020;no esta
98760842;26133727;esta
78391010;35786620;no esta
90959030;30871854;no esta
48183900;27248606;esta
81732469;30656387;esta
57231177;24439862;no esta
57802043;31158147;no esta
54833004;28354524;no esta
08148408;29571802;no esta
19732364;25997620;no esta
80952154;30670041;no esta
10586693;32985984;no esta
96654894;27761031;no esta
29483530;26562953;no esta
82802207;25911860;no esta
69265815;26041140;esta
34080937;26754952;no esta
54557872;27183325;no esta
96236202;26516872;no esta
63568583;27402205;no esta
45199624;25794954;no esta
63238393;28920283;no esta
59434069;27019059;no esta
60238936;25212554;no esta
54478677;24994101;no esta
30178471;23616823;esta
76420233;22987918;esta
57263269;23532343;esta
70715539;25042314;no esta
65367989;25140874;no esta
43185441;25886260;no esta
08610638;24959115;no esta
33339408;24585355;esta
46137932;25916553;no esta
13997030;25474954;no esta
44748531;25294048;no esta
10791983;16994112;esta
67381466;25374261;no esta
83675831;23790049;esta
08494214;26012127;no esta
93364982;24433035;no esta
37507405;25225781;no esta
07265401;25329034;no esta
30198326;25236448;no esta
08125097;24545675;esta
24676829;25304715;no esta
82436925;12631877;esta
88529339;26312073;no esta
90129466;25803914;no esta
89474242;26003167;no esta
49003147;24386956;no esta
26693287;23311330;esta
52504599;22607331;esta
72078151;25032928;no esta
24020570;24660022;no esta
98587467;22892344;esta
00367047;28232497;no esta
41671789;26375220;no esta
91715731;23512290;esta
36027947;23463649;esta
30404789;24695436;esta
51013557;26156766;esta
06753941;24421942;esta
65078163;24799541;no esta
02653143;23406050;esta
05653458;29760389;no esta
88152566;24607542;no esta
70925330;22783545;esta
96303331;23374050;esta
68482814;26753246;no esta
68007198;5795833;esta
42993427;22906851;esta
79188132;24890421;no esta
03749493;23243064;esta
99851513;25033355;no esta
92096980;23897142;esta
48424591;26669193;no esta
89475726;24944181;no esta
41928501;26663219;no esta
72045844;27342045;no esta
07508595;25544500;no esta
29091886;28392924;no esta
46356497;25429301;esta
11249095;24945888;no esta
60278646;24938634;no esta
58721091;26373087;no esta
69363044;25364874;esta
58930406;23307064;esta
70479662;23319436;esta
78243480;23097997;esta
99994125;23169250;esta
44009313;23963276;esta
22511596;29123803;no esta
22579834;24546955;esta
54003876;25264608;no esta
68415474;26023647;no esta
88147581;25120821;no esta
45996685;25104608;no esta
89860883;23819490;esta
66179265;24915595;no esta
06453046;22578317;esta
80235402;25028234;no esta
64516831;25529140;esta
19908259;29621722;no esta
85655361;26455006;no esta
50808041;27179059;no esta
44226799;27886471;no esta
83028396;25103754;no esta
13445422;23065144;esta
85355888;27743538;no esta
28062528;26953352;no esta
97121803;23435917;esta
67087772;24919435;no esta
02738733;23368930;esta
23195240;23109517;esta
66862933;23626636;esta
24670012;27269085;esta
74500334;25377247;esta
70972372;25858100;no esta
41745271;25118688;esta
37043369;27277619;no esta
65969347;25169034;no esta
05831102;25331595;esta
60217663;28935216;no esta
71423200;24634848;esta
09140708;21570959;esta
51403836;25300874;no esta
52367092;25092235;esta
52683680;26732339;no esta
61040657;26204980;no esta
97012017;25116555;no esta
37099270;24239329;no esta
14027005;23202957;esta
91855147;24651488;no esta
61698002;23363810;esta
96795776;26047114;no esta
49153140;27228552;no esta
50144062;24786315;no esta
11270291;25270154;no esta
02465783;24973194;no esta
35210577;25921674;no esta
15206343;27507592;no esta
57550804;25609781;no esta
16110423;27392818;no esta
40388933;27001992;no esta
10779648;24934368;esta
92799661;24774368;no esta
86620835;27228125;no esta
49095154;26275379;no esta
73016086;24186849;esta
83894957;25520180;no esta
48307952;23539170;esta
35874383;25144715;no esta
52654906;25322634;no esta
96013040;25185247;no esta
63846194;27150472;no esta
05738478;26415326;no esta
80760133;25894367;esta
87895695;25594420;no esta
94459209;23868983;esta
37009903;27832711;no esta
38015228;28582364;no esta
63335766;24229089;esta
18944513;25672501;no esta
45207482;27344178;no esta
57649110;25145995;no esta
77331799;24930528;no esta
43485631;27696178;no esta
91137336;23746956;esta
95978956;25560714;no esta
67463489;26151647;no esta
22693817;27902684;no esta
60101652;25003061;no esta
27428547;25002208;no esta
12520210;25055541;no esta
19794201;25042741;no esta
12611556;24609249;no esta
84133095;26513886;no esta
22473098;28778629;no esta
83360355;25228341;esta
15747563;23159437;esta
91299429;25963914;no esta
36596282;23140237;esta
53261002;25808181;no esta
20865360;26506633;no esta
04080639;23306637;esta
98524690;25604661;no esta
07143286;23685089;esta
99909670;26400819;no esta
51502101;24527756;esta
93411861;24993248;no esta
45809285;24898101;no esta
13539006;25361034;no esta
37920467;23253730;esta
15891943;27082206;no esta
16781008;27441458;no esta
57975872;25709194;esta
94172083;29469402;no esta
23238377;23653517;esta
09892373;24935221;esta
21284467;25511647;esta
54862108;28066097;no esta
35771659;28511537;no esta
87533634;27024179;esta
33620504;24699275;esta
43986487;25368714;no esta
92529803;25858101;no esta
16756921;26253620;no esta
84223435;23184184;esta
97743277;22480185;esta
64095700;23319863;esta
35890937;27969244;no esta
95165630;25684874;no esta
38960088;24989408;no esta
15820898;24887861;esta
03651834;24253409;esta
52084468;23641996;esta
85107007;24927968;no esta
67612532;24820448;no esta
49340453;26615433;no esta
24872979;25061942;no esta
94462564;25293195;no esta
81354622;24935221;no esta
97738908;25569247;no esta
53438756;25259488;no esta
14486930;25300875;no esta
71859526;25419914;no esta
25869427;25287221;no esta
82765696;23220024;esta
29205421;26064180;no esta
66007674;22769891;esta
45910566;24812341;no esta
70366395;23124451;esta
79655765;27326258;no esta
50741847;25192502;no esta
88525125;24794848;no esta
20086865;25606367;no esta
39027416;25417781;esta
84733224;24645516;esta
85013520;28293083;no esta
16943628;24628875;no esta
80642393;24749195;no esta
91616672;25354207;no esta
65975800;26563806;no esta
80977164;27319431;no esta
91294266;26798899;no esta
61471335;22882531;esta
86744349;26366260;no esta
75369062;25969460;no esta
09005537;26519859;no esta
49218681;26442633;no esta
07387959;23921036;esta
36135238;26573193;no esta
19541454;24756448;esta
34356992;23804556;esta
61689329;26448606;no esta
32661990;24718049;no esta
28927427;22968291;esta
47990719;26714846;no esta
36112510;27223858;no esta
70360628;25672501;no esta
54255270;25034208;no esta
19527763;27179485;no esta
51993565;25408821;no esta
78325238;24937782;no esta
08873192;23663330;esta
37041296;27526365;no esta
42564715;25821833;no esta
23491123;24952288;no esta
70255046;24730848;no esta
40620738;24968928;no esta
45831025;24770955;no esta
76548127;24859702;no esta
84166576;24754315;no esta
77662594;24772661;no esta
13692443;25965193;no esta
76547491;24286262;esta
06393210;23524663;esta
62387701;24260663;esta
